Year,yield(t/ha),State,County
2016,10.4615312,MISSOURI,BENTON
2013,6.961810332,MISSOURI,BENTON
2012,2.722005121,MISSOURI,BENTON
2011,5.237037502,MISSOURI,BENTON
2010,7.770885587,MISSOURI,BENTON
2009,9.533289824,MISSOURI,BENTON
2008,8.341628596,MISSOURI,BENTON
2007,7.714438476,MISSOURI,BENTON
2006,5.080239972,MISSOURI,BENTON
2005,3.844675436,MISSOURI,BENTON
2004,9.959779106,MISSOURI,BENTON
2003,2.527576184,MISSOURI,BENTON
2002,6.071200362,MISSOURI,BENTON
2001,7.620359958,MISSOURI,BENTON
2000,7.871236006,MISSOURI,BENTON
1999,3.995201064,MISSOURI,BENTON
1998,6.039840856,MISSOURI,BENTON
1997,5.136687083,MISSOURI,BENTON
1996,7.959042623,MISSOURI,BENTON
1995,5.168046589,MISSOURI,BENTON
1994,6.767381395,MISSOURI,BENTON
1993,5.262125107,MISSOURI,BENTON
1992,8.15347156,MISSOURI,BENTON
1991,3.882306843,MISSOURI,BENTON
1990,6.290716904,MISSOURI,BENTON
1989,5.945762338,MISSOURI,BENTON
1988,5.889315227,MISSOURI,BENTON
1987,6.497689643,MISSOURI,BENTON
1986,6.434970631,MISSOURI,BENTON
1985,5.048880466,MISSOURI,BENTON
1984,4.095551484,MISSOURI,BENTON
1983,2.03836789,MISSOURI,BENTON
1982,5.211949897,MISSOURI,BENTON
1981,5.889315227,MISSOURI,BENTON
1980,1.329643054,MISSOURI,BENTON
2021,8.62386415,MISSOURI,BOONE
2020,9.9284196,MISSOURI,BOONE
2019,10.57442542,MISSOURI,BOONE
2017,10.68731964,MISSOURI,BOONE
2015,7.8398765,MISSOURI,BOONE
2014,11.77863045,MISSOURI,BOONE
2013,8.272637683,MISSOURI,BOONE
2012,2.577751393,MISSOURI,BOONE
2011,5.90813093,MISSOURI,BOONE
2010,7.21268638,MISSOURI,BOONE
2009,8.843380692,MISSOURI,BOONE
2008,8.15347156,MISSOURI,BOONE
2007,7.714438476,MISSOURI,BOONE
2006,8.78066168,MISSOURI,BOONE
2005,4.28370852,MISSOURI,BOONE
2004,10.77512626,MISSOURI,BOONE
2003,5.575720167,MISSOURI,BOONE
2002,5.939490436,MISSOURI,BOONE
2001,8.166015362,MISSOURI,BOONE
2000,8.862196396,MISSOURI,BOONE
1999,4.415418445,MISSOURI,BOONE
1998,7.469834329,MISSOURI,BOONE
1997,5.588263969,MISSOURI,BOONE
1996,7.657991365,MISSOURI,BOONE
1995,5.575720167,MISSOURI,BOONE
1994,5.763877203,MISSOURI,BOONE
1993,6.096287966,MISSOURI,BOONE
1992,7.933955018,MISSOURI,BOONE
1991,6.052384658,MISSOURI,BOONE
1990,6.42869873,MISSOURI,BOONE
1989,6.767381395,MISSOURI,BOONE
1988,3.49972087,MISSOURI,BOONE
1987,6.986897937,MISSOURI,BOONE
1986,6.42869873,MISSOURI,BOONE
1985,5.64471108,MISSOURI,BOONE
1984,4.095551484,MISSOURI,BOONE
1983,3.079503489,MISSOURI,BOONE
1982,5.895587128,MISSOURI,BOONE
1981,5.920674733,MISSOURI,BOONE
1980,2.0885431,MISSOURI,BOONE
2020,9.382764195,MISSOURI,CALLAWAY
2017,11.33332547,MISSOURI,CALLAWAY
2014,11.53402631,MISSOURI,CALLAWAY
2013,8.46706662,MISSOURI,CALLAWAY
2012,2.621654702,MISSOURI,CALLAWAY
2011,7.990402129,MISSOURI,CALLAWAY
2010,8.529785632,MISSOURI,CALLAWAY
2009,8.78066168,MISSOURI,CALLAWAY
2008,9.4078518,MISSOURI,CALLAWAY
2007,7.777157488,MISSOURI,CALLAWAY
2006,8.15347156,MISSOURI,CALLAWAY
2005,4.584759777,MISSOURI,CALLAWAY
2004,10.21065515,MISSOURI,CALLAWAY
2003,4.923442442,MISSOURI,CALLAWAY
2002,6.146463176,MISSOURI,CALLAWAY
2001,7.883779808,MISSOURI,CALLAWAY
2000,8.818293087,MISSOURI,CALLAWAY
1999,4.484409358,MISSOURI,CALLAWAY
1998,7.131151664,MISSOURI,CALLAWAY
1997,6.365979718,MISSOURI,CALLAWAY
1996,8.247550078,MISSOURI,CALLAWAY
1995,5.638439179,MISSOURI,CALLAWAY
1994,5.964578041,MISSOURI,CALLAWAY
1993,5.745061499,MISSOURI,CALLAWAY
1992,8.874740198,MISSOURI,CALLAWAY
1991,5.977121844,MISSOURI,CALLAWAY
1990,6.422426829,MISSOURI,CALLAWAY
1989,6.648215272,MISSOURI,CALLAWAY
1988,5.030064762,MISSOURI,CALLAWAY
1987,6.986897937,MISSOURI,CALLAWAY
1986,7.168783072,MISSOURI,CALLAWAY
1985,6.710934284,MISSOURI,CALLAWAY
1984,4.791732517,MISSOURI,CALLAWAY
1983,3.612615091,MISSOURI,CALLAWAY
1982,5.95830614,MISSOURI,CALLAWAY
1981,5.255853206,MISSOURI,CALLAWAY
1980,2.414681962,MISSOURI,CALLAWAY
1989,5.613351574,MISSOURI,CAMDEN
1988,4.49695316,MISSOURI,CAMDEN
1987,6.039840856,MISSOURI,CAMDEN
1986,5.142958984,MISSOURI,CAMDEN
1985,4.65375069,MISSOURI,CAMDEN
1984,4.39033084,MISSOURI,CAMDEN
1983,2.0885431,MISSOURI,CAMDEN
1982,6.196638386,MISSOURI,CAMDEN
1981,5.312300316,MISSOURI,CAMDEN
1980,2.0885431,MISSOURI,CAMDEN
2021,8.140927758,MISSOURI,COLE
2020,9.552105528,MISSOURI,COLE
2018,9.972322908,MISSOURI,COLE
2017,11.12635273,MISSOURI,COLE
2016,9.533289824,MISSOURI,COLE
2015,7.720710377,MISSOURI,COLE
2014,11.18279984,MISSOURI,COLE
2013,8.536057533,MISSOURI,COLE
2012,4.584759777,MISSOURI,COLE
2011,8.561145138,MISSOURI,COLE
2010,8.291453386,MISSOURI,COLE
2009,9.909603896,MISSOURI,COLE
2008,8.46706662,MISSOURI,COLE
2007,8.529785632,MISSOURI,COLE
2006,6.773653296,MISSOURI,COLE
2005,4.929714343,MISSOURI,COLE
2004,9.307501381,MISSOURI,COLE
2003,6.046112757,MISSOURI,COLE
2002,6.936722727,MISSOURI,COLE
2001,7.087248356,MISSOURI,COLE
2000,7.482378132,MISSOURI,COLE
1999,4.697653999,MISSOURI,COLE
1998,5.506729254,MISSOURI,COLE
1997,6.660759074,MISSOURI,COLE
1996,7.846148401,MISSOURI,COLE
1995,5.268397008,MISSOURI,COLE
1994,7.432202922,MISSOURI,COLE
1993,4.039104373,MISSOURI,COLE
1992,8.73048647,MISSOURI,COLE
1991,5.983393745,MISSOURI,COLE
1990,6.052384658,MISSOURI,COLE
1989,6.190366484,MISSOURI,COLE
1988,5.080239972,MISSOURI,COLE
1987,6.510233446,MISSOURI,COLE
1986,6.522777248,MISSOURI,COLE
1985,5.456554044,MISSOURI,COLE
1984,4.879539134,MISSOURI,COLE
1983,3.750596918,MISSOURI,COLE
1982,5.713701993,MISSOURI,COLE
1981,5.80150861,MISSOURI,COLE
1980,2.126174507,MISSOURI,COLE
2021,8.347900497,MISSOURI,COOPER
2020,10.36118078,MISSOURI,COOPER
2017,11.57165771,MISSOURI,COOPER
2016,10.90056429,MISSOURI,COOPER
2012,3.587527486,MISSOURI,COOPER
2011,5.456554044,MISSOURI,COOPER
2010,8.178559165,MISSOURI,COOPER
2009,9.4078518,MISSOURI,COOPER
2008,9.533289824,MISSOURI,COOPER
2007,9.4078518,MISSOURI,COOPER
2006,7.714438476,MISSOURI,COOPER
2005,4.277436618,MISSOURI,COOPER
2004,10.87547668,MISSOURI,COOPER
2003,4.848179628,MISSOURI,COOPER
2002,6.090016065,MISSOURI,COOPER
2001,8.473338521,MISSOURI,COOPER
2000,9.508202219,MISSOURI,COOPER
1999,2.985424971,MISSOURI,COOPER
1998,6.930450826,MISSOURI,COOPER
1997,5.519273056,MISSOURI,COOPER
1996,8.410619509,MISSOURI,COOPER
1995,5.287212712,MISSOURI,COOPER
1994,6.591768161,MISSOURI,COOPER
1993,5.920674733,MISSOURI,COOPER
1992,8.354172398,MISSOURI,COOPER
1991,5.211949897,MISSOURI,COOPER
1990,6.209182188,MISSOURI,COOPER
1989,6.47887394,MISSOURI,COOPER
1988,5.061424268,MISSOURI,COOPER
1987,6.710934284,MISSOURI,COOPER
1986,6.717206185,MISSOURI,COOPER
1985,6.522777248,MISSOURI,COOPER
1984,4.791732517,MISSOURI,COOPER
1983,3.549896079,MISSOURI,COOPER
1982,5.832868116,MISSOURI,COOPER
1981,5.7513334,MISSOURI,COOPER
1980,1.455081078,MISSOURI,COOPER
2021,8.849652593,MISSOURI,DALLAS
2020,6.867731814,MISSOURI,DALLAS
2019,7.149967368,MISSOURI,DALLAS
2017,5.64471108,MISSOURI,DALLAS
2014,9.09425674,MISSOURI,DALLAS
2011,2.66555801,MISSOURI,DALLAS
1995,4.735285406,MISSOURI,DALLAS
1994,5.299756514,MISSOURI,DALLAS
1993,4.929714343,MISSOURI,DALLAS
1992,5.33111602,MISSOURI,DALLAS
1991,4.39033084,MISSOURI,DALLAS
1989,4.892082936,MISSOURI,DALLAS
1988,4.515768864,MISSOURI,DALLAS
1987,3.76314072,MISSOURI,DALLAS
1986,4.264892816,MISSOURI,DALLAS
1985,4.07673578,MISSOURI,DALLAS
1984,3.86976304,MISSOURI,DALLAS
1983,2.0885431,MISSOURI,DALLAS
1982,4.120639088,MISSOURI,DALLAS
1981,4.973617652,MISSOURI,DALLAS
1980,1.505256288,MISSOURI,DALLAS
2021,9.081712938,MISSOURI,HICKORY
2020,5.870499523,MISSOURI,HICKORY
2018,8.648951755,MISSOURI,HICKORY
2017,7.037073146,MISSOURI,HICKORY
2014,10.49289071,MISSOURI,HICKORY
2013,7.451018626,MISSOURI,HICKORY
2009,10.34863698,MISSOURI,HICKORY
2005,3.468361364,MISSOURI,HICKORY
2004,8.975090617,MISSOURI,HICKORY
2003,3.76314072,MISSOURI,HICKORY
2002,5.199406095,MISSOURI,HICKORY
2001,7.984130228,MISSOURI,HICKORY
2000,7.011985542,MISSOURI,HICKORY
1998,4.942258146,MISSOURI,HICKORY
1997,3.995201064,MISSOURI,HICKORY
1996,6.63567147,MISSOURI,HICKORY
1995,4.051648175,MISSOURI,HICKORY
1994,4.716469702,MISSOURI,HICKORY
1993,5.180590391,MISSOURI,HICKORY
1992,5.688614388,MISSOURI,HICKORY
1991,3.738053115,MISSOURI,HICKORY
1990,5.977121844,MISSOURI,HICKORY
1989,5.462825945,MISSOURI,HICKORY
1988,4.804276319,MISSOURI,HICKORY
1987,5.581992068,MISSOURI,HICKORY
1986,4.772916813,MISSOURI,HICKORY
1985,4.39033084,MISSOURI,HICKORY
1984,4.39033084,MISSOURI,HICKORY
1983,2.420953863,MISSOURI,HICKORY
1982,5.237037502,MISSOURI,HICKORY
1981,5.33111602,MISSOURI,HICKORY
1980,1.505256288,MISSOURI,HICKORY
2021,8.147199659,MISSOURI,HOWARD
2020,10.68731964,MISSOURI,HOWARD
2012,5.099055676,MISSOURI,HOWARD
2011,7.451018626,MISSOURI,HOWARD
2010,7.739526081,MISSOURI,HOWARD
2009,9.533289824,MISSOURI,HOWARD
2008,9.596008836,MISSOURI,HOWARD
2007,8.968818716,MISSOURI,HOWARD
2006,8.843380692,MISSOURI,HOWARD
2005,5.95830614,MISSOURI,HOWARD
2004,10.71240725,MISSOURI,HOWARD
2003,6.717206185,MISSOURI,HOWARD
2002,7.432202922,MISSOURI,HOWARD
2001,9.35767659,MISSOURI,HOWARD
2000,8.774389779,MISSOURI,HOWARD
1999,6.11510367,MISSOURI,HOWARD
1998,7.601544254,MISSOURI,HOWARD
1997,6.773653296,MISSOURI,HOWARD
1996,8.786933581,MISSOURI,HOWARD
1995,5.01752096,MISSOURI,HOWARD
1994,6.447514434,MISSOURI,HOWARD
1993,5.625895376,MISSOURI,HOWARD
1992,8.278909584,MISSOURI,HOWARD
1991,6.06492846,MISSOURI,HOWARD
1990,5.845411918,MISSOURI,HOWARD
1989,6.654487173,MISSOURI,HOWARD
1988,4.195901903,MISSOURI,HOWARD
1987,7.306764898,MISSOURI,HOWARD
1986,7.400843416,MISSOURI,HOWARD
1985,6.89909132,MISSOURI,HOWARD
1984,4.729013505,MISSOURI,HOWARD
1983,3.719237412,MISSOURI,HOWARD
1982,5.895587128,MISSOURI,HOWARD
1981,6.754837592,MISSOURI,HOWARD
1980,1.693413324,MISSOURI,HOWARD
2021,8.20364677,MISSOURI,LACLEDE
2020,10.01622622,MISSOURI,LACLEDE
2019,8.57368894,MISSOURI,LACLEDE
2018,8.3604443,MISSOURI,LACLEDE
2016,9.947235303,MISSOURI,LACLEDE
2015,6.2719012,MISSOURI,LACLEDE
2014,7.94649882,MISSOURI,LACLEDE
2013,6.84891611,MISSOURI,LACLEDE
2012,5.06769617,MISSOURI,LACLEDE
2011,6.641943371,MISSOURI,LACLEDE
2010,7.8398765,MISSOURI,LACLEDE
2009,9.282413776,MISSOURI,LACLEDE
2008,9.972322908,MISSOURI,LACLEDE
2005,4.892082936,MISSOURI,LACLEDE
2004,8.15347156,MISSOURI,LACLEDE
2003,5.64471108,MISSOURI,LACLEDE
2002,5.33111602,MISSOURI,LACLEDE
2001,6.968082233,MISSOURI,LACLEDE
2000,6.202910287,MISSOURI,LACLEDE
1997,6.710934284,MISSOURI,LACLEDE
1996,6.2719012,MISSOURI,LACLEDE
1995,5.036336664,MISSOURI,LACLEDE
1994,5.33111602,MISSOURI,LACLEDE
1993,4.898354837,MISSOURI,LACLEDE
1992,8.216190572,MISSOURI,LACLEDE
1991,5.556904463,MISSOURI,LACLEDE
1990,5.500457352,MISSOURI,LACLEDE
1989,5.130415182,MISSOURI,LACLEDE
1988,4.986161454,MISSOURI,LACLEDE
1987,6.077472263,MISSOURI,LACLEDE
1986,4.7039259,MISSOURI,LACLEDE
1985,4.39033084,MISSOURI,LACLEDE
1984,4.277436618,MISSOURI,LACLEDE
1983,2.433497666,MISSOURI,LACLEDE
1982,4.954801948,MISSOURI,LACLEDE
1981,4.7039259,MISSOURI,LACLEDE
1980,1.586791004,MISSOURI,LACLEDE
2021,8.372988102,MISSOURI,MARIES
2020,8.316540991,MISSOURI,MARIES
2019,7.858692204,MISSOURI,MARIES
2017,8.272637683,MISSOURI,MARIES
2016,8.881012099,MISSOURI,MARIES
2014,10.4301717,MISSOURI,MARIES
2013,8.15347156,MISSOURI,MARIES
2012,2.82235554,MISSOURI,MARIES
2011,6.441242532,MISSOURI,MARIES
2010,7.802245093,MISSOURI,MARIES
2009,7.8398765,MISSOURI,MARIES
2008,8.216190572,MISSOURI,MARIES
2007,7.52628144,MISSOURI,MARIES
2005,3.76314072,MISSOURI,MARIES
2004,6.2719012,MISSOURI,MARIES
2003,5.01752096,MISSOURI,MARIES
2002,5.732517697,MISSOURI,MARIES
2001,5.901859029,MISSOURI,MARIES
2000,5.839140017,MISSOURI,MARIES
1999,4.471865556,MISSOURI,MARIES
1998,5.061424268,MISSOURI,MARIES
1997,4.979889553,MISSOURI,MARIES
1996,6.89909132,MISSOURI,MARIES
1995,4.277436618,MISSOURI,MARIES
1994,6.146463176,MISSOURI,MARIES
1993,4.421690346,MISSOURI,MARIES
1992,6.779925197,MISSOURI,MARIES
1991,5.243309403,MISSOURI,MARIES
1990,5.757605302,MISSOURI,MARIES
1989,4.961073849,MISSOURI,MARIES
1988,4.039104373,MISSOURI,MARIES
1987,4.898354837,MISSOURI,MARIES
1986,4.973617652,MISSOURI,MARIES
1985,4.641206888,MISSOURI,MARIES
1984,5.343659822,MISSOURI,MARIES
1983,3.023056378,MISSOURI,MARIES
1982,4.873267232,MISSOURI,MARIES
1981,5.2244937,MISSOURI,MARIES
1980,1.712229028,MISSOURI,MARIES
2021,8.473338521,MISSOURI,MILLER
2020,8.3604443,MISSOURI,MILLER
2019,9.35767659,MISSOURI,MILLER
2018,7.664263266,MISSOURI,MILLER
2017,9.72144686,MISSOURI,MILLER
2016,8.191102967,MISSOURI,MILLER
2015,6.00848135,MISSOURI,MILLER
2014,11.0009147,MISSOURI,MILLER
2013,7.708166575,MISSOURI,MILLER
2012,3.361739043,MISSOURI,MILLER
2011,5.926946634,MISSOURI,MILLER
2010,8.523513731,MISSOURI,MILLER
2009,7.275405392,MISSOURI,MILLER
2008,8.717942668,MISSOURI,MILLER
2007,7.651719464,MISSOURI,MILLER
2006,6.021025152,MISSOURI,MILLER
2005,4.277436618,MISSOURI,MILLER
2004,9.759078267,MISSOURI,MILLER
2003,6.152735077,MISSOURI,MILLER
2002,6.453786335,MISSOURI,MILLER
2001,7.193870676,MISSOURI,MILLER
2000,7.193870676,MISSOURI,MILLER
1999,4.001472966,MISSOURI,MILLER
1998,5.406378834,MISSOURI,MILLER
1997,6.447514434,MISSOURI,MILLER
1996,7.827332698,MISSOURI,MILLER
1995,5.418922637,MISSOURI,MILLER
1994,6.84891611,MISSOURI,MILLER
1993,5.149230885,MISSOURI,MILLER
1992,8.20364677,MISSOURI,MILLER
1991,6.121375571,MISSOURI,MILLER
1990,6.108831769,MISSOURI,MILLER
1989,6.510233446,MISSOURI,MILLER
1988,6.014753251,MISSOURI,MILLER
1987,6.554136754,MISSOURI,MILLER
1986,5.588263969,MISSOURI,MILLER
1985,5.136687083,MISSOURI,MILLER
1984,5.663526784,MISSOURI,MILLER
1983,3.888578744,MISSOURI,MILLER
1982,6.152735077,MISSOURI,MILLER
1981,5.745061499,MISSOURI,MILLER
1980,1.806307546,MISSOURI,MILLER
2021,6.94926653,MISSOURI,MONITEAU
2020,8.993906321,MISSOURI,MONITEAU
2019,9.069169135,MISSOURI,MONITEAU
2018,9.09425674,MISSOURI,MONITEAU
2017,9.752806366,MISSOURI,MONITEAU
2013,7.808516994,MISSOURI,MONITEAU
2012,2.753364627,MISSOURI,MONITEAU
2010,6.955538431,MISSOURI,MONITEAU
2009,8.278909584,MISSOURI,MONITEAU
2008,7.902595512,MISSOURI,MONITEAU
2007,7.589000452,MISSOURI,MONITEAU
2006,6.397339224,MISSOURI,MONITEAU
2005,3.907394448,MISSOURI,MONITEAU
2004,9.45802701,MISSOURI,MONITEAU
2003,4.716469702,MISSOURI,MONITEAU
2002,5.814052412,MISSOURI,MONITEAU
2001,7.538825242,MISSOURI,MONITEAU
2000,8.172287264,MISSOURI,MONITEAU
1999,3.374282846,MISSOURI,MONITEAU
1998,6.253085496,MISSOURI,MONITEAU
1997,5.01752096,MISSOURI,MONITEAU
1996,7.425931021,MISSOURI,MONITEAU
1995,4.735285406,MISSOURI,MONITEAU
1994,6.359707817,MISSOURI,MONITEAU
1993,4.591031678,MISSOURI,MONITEAU
1992,7.570184748,MISSOURI,MONITEAU
1991,5.136687083,MISSOURI,MONITEAU
1990,5.707430092,MISSOURI,MONITEAU
1989,5.732517697,MISSOURI,MONITEAU
1988,4.402874642,MISSOURI,MONITEAU
1987,5.95830614,MISSOURI,MONITEAU
1986,5.161774688,MISSOURI,MONITEAU
1985,5.456554044,MISSOURI,MONITEAU
1984,4.101823385,MISSOURI,MONITEAU
1983,2.740820824,MISSOURI,MONITEAU
1982,5.205677996,MISSOURI,MONITEAU
1981,5.061424268,MISSOURI,MONITEAU
1980,1.806307546,MISSOURI,MONITEAU
2021,5.682342487,MISSOURI,MORGAN
2020,9.087984839,MISSOURI,MORGAN
2019,9.501930318,MISSOURI,MORGAN
2018,8.479610422,MISSOURI,MORGAN
2017,9.733990662,MISSOURI,MORGAN
2016,9.740262564,MISSOURI,MORGAN
2015,8.586232743,MISSOURI,MORGAN
2014,9.238510468,MISSOURI,MORGAN
2013,7.915139314,MISSOURI,MORGAN
2012,2.540119986,MISSOURI,MORGAN
2011,3.982657262,MISSOURI,MORGAN
2010,7.469834329,MISSOURI,MORGAN
2009,7.463562428,MISSOURI,MORGAN
2008,7.52628144,MISSOURI,MORGAN
2007,7.338124404,MISSOURI,MORGAN
2006,4.453049852,MISSOURI,MORGAN
2005,3.669062202,MISSOURI,MORGAN
2004,8.83083689,MISSOURI,MORGAN
2003,3.066959687,MISSOURI,MORGAN
2002,5.462825945,MISSOURI,MORGAN
2001,7.068432652,MISSOURI,MORGAN
2000,7.438474823,MISSOURI,MORGAN
1999,3.336651438,MISSOURI,MORGAN
1998,6.027297053,MISSOURI,MORGAN
1997,5.864227622,MISSOURI,MORGAN
1996,7.382027712,MISSOURI,MORGAN
1995,4.798004418,MISSOURI,MORGAN
1994,6.529049149,MISSOURI,MORGAN
1993,4.622391184,MISSOURI,MORGAN
1992,8.429435213,MISSOURI,MORGAN
1991,5.149230885,MISSOURI,MORGAN
1990,5.719973894,MISSOURI,MORGAN
1989,6.309532607,MISSOURI,MORGAN
1988,5.418922637,MISSOURI,MORGAN
1987,6.121375571,MISSOURI,MORGAN
1986,5.048880466,MISSOURI,MORGAN
1985,5.770149104,MISSOURI,MORGAN
1984,4.095551484,MISSOURI,MORGAN
1983,2.427225764,MISSOURI,MORGAN
1982,5.393835032,MISSOURI,MORGAN
1981,5.85168382,MISSOURI,MORGAN
1980,1.636966213,MISSOURI,MORGAN
2021,8.717942668,MISSOURI,OSAGE
2020,9.940963402,MISSOURI,OSAGE
2019,8.341628596,MISSOURI,OSAGE
2018,9.922147698,MISSOURI,OSAGE
2017,10.51170641,MISSOURI,OSAGE
2016,11.55284201,MISSOURI,OSAGE
2015,8.473338521,MISSOURI,OSAGE
2014,11.44621969,MISSOURI,OSAGE
2013,9.025265827,MISSOURI,OSAGE
2012,4.892082936,MISSOURI,OSAGE
2011,7.494921934,MISSOURI,OSAGE
2010,8.46706662,MISSOURI,OSAGE
2009,10.28591797,MISSOURI,OSAGE
2008,9.909603896,MISSOURI,OSAGE
2007,7.965314524,MISSOURI,OSAGE
2006,6.710934284,MISSOURI,OSAGE
2005,5.732517697,MISSOURI,OSAGE
2004,8.73048647,MISSOURI,OSAGE
2003,6.190366484,MISSOURI,OSAGE
2002,7.062160751,MISSOURI,OSAGE
2001,7.902595512,MISSOURI,OSAGE
2000,8.122112054,MISSOURI,OSAGE
1999,5.676070586,MISSOURI,OSAGE
1998,6.968082233,MISSOURI,OSAGE
1997,6.836372308,MISSOURI,OSAGE
1996,8.159743461,MISSOURI,OSAGE
1995,6.133919374,MISSOURI,OSAGE
1994,7.407115317,MISSOURI,OSAGE
1993,4.829363924,MISSOURI,OSAGE
1992,8.642679854,MISSOURI,OSAGE
1991,6.798740901,MISSOURI,OSAGE
1990,6.698390482,MISSOURI,OSAGE
1989,6.334620212,MISSOURI,OSAGE
1988,5.337387921,MISSOURI,OSAGE
1987,6.89909132,MISSOURI,OSAGE
1986,6.11510367,MISSOURI,OSAGE
1985,5.01752096,MISSOURI,OSAGE
1984,6.11510367,MISSOURI,OSAGE
1983,3.681606004,MISSOURI,OSAGE
1982,5.638439179,MISSOURI,OSAGE
1981,4.540856469,MISSOURI,OSAGE
1980,2.063455495,MISSOURI,OSAGE
2021,7.63290376,MISSOURI,PETTIS
2020,9.608552638,MISSOURI,PETTIS
2018,10.00995432,MISSOURI,PETTIS
2017,11.42740399,MISSOURI,PETTIS
2016,10.4427155,MISSOURI,PETTIS
2015,6.74229379,MISSOURI,PETTIS
2014,11.75981475,MISSOURI,PETTIS
2013,7.902595512,MISSOURI,PETTIS
2012,2.640470405,MISSOURI,PETTIS
2011,5.669798685,MISSOURI,PETTIS
2010,6.823828506,MISSOURI,PETTIS
2009,8.341628596,MISSOURI,PETTIS
2008,8.529785632,MISSOURI,PETTIS
2007,8.15347156,MISSOURI,PETTIS
2006,5.01752096,MISSOURI,PETTIS
2005,4.365243235,MISSOURI,PETTIS
2004,9.583465034,MISSOURI,PETTIS
2003,2.960337366,MISSOURI,PETTIS
2002,5.387563131,MISSOURI,PETTIS
2001,7.99667403,MISSOURI,PETTIS
2000,8.078208746,MISSOURI,PETTIS
1999,3.850947337,MISSOURI,PETTIS
1998,6.16527888,MISSOURI,PETTIS
1997,5.650982981,MISSOURI,PETTIS
1996,7.990402129,MISSOURI,PETTIS
1995,4.647478789,MISSOURI,PETTIS
1994,5.80150861,MISSOURI,PETTIS
1993,5.142958984,MISSOURI,PETTIS
1992,7.883779808,MISSOURI,PETTIS
1991,4.289980421,MISSOURI,PETTIS
1990,6.090016065,MISSOURI,PETTIS
1989,6.842644209,MISSOURI,PETTIS
1988,4.722741604,MISSOURI,PETTIS
1987,6.422426829,MISSOURI,PETTIS
1986,6.566680556,MISSOURI,PETTIS
1985,6.58549626,MISSOURI,PETTIS
1984,5.042608565,MISSOURI,PETTIS
1983,2.364506752,MISSOURI,PETTIS
1982,5.64471108,MISSOURI,PETTIS
1981,6.234269793,MISSOURI,PETTIS
1980,1.223020734,MISSOURI,PETTIS
2000,6.441242532,MISSOURI,PHELPS
1999,4.453049852,MISSOURI,PHELPS
1998,5.883043326,MISSOURI,PHELPS
1997,5.055152367,MISSOURI,PHELPS
1996,7.175054973,MISSOURI,PHELPS
1994,6.06492846,MISSOURI,PHELPS
1993,5.475369748,MISSOURI,PHELPS
1991,4.7039259,MISSOURI,PHELPS
1990,5.839140017,MISSOURI,PHELPS
1989,5.701158191,MISSOURI,PHELPS
1988,4.986161454,MISSOURI,PHELPS
1987,5.757605302,MISSOURI,PHELPS
1986,4.540856469,MISSOURI,PHELPS
1985,4.691382098,MISSOURI,PHELPS
1984,4.421690346,MISSOURI,PHELPS
1983,2.30178774,MISSOURI,PHELPS
1982,5.01752096,MISSOURI,PHELPS
1981,5.788964808,MISSOURI,PHELPS
1980,1.611878608,MISSOURI,PHELPS
2020,9.031537728,MISSOURI,POLK
2019,10.23574276,MISSOURI,POLK
2018,7.118607862,MISSOURI,POLK
2017,7.689350871,MISSOURI,POLK
2016,10.22319896,MISSOURI,POLK
2015,7.080976455,MISSOURI,POLK
2014,10.52425021,MISSOURI,POLK
2013,8.736758372,MISSOURI,POLK
2012,2.759636528,MISSOURI,POLK
2011,3.76314072,MISSOURI,POLK
2005,3.800772127,MISSOURI,POLK
2004,6.566680556,MISSOURI,POLK
2003,5.462825945,MISSOURI,POLK
2002,4.572215975,MISSOURI,POLK
2001,7.331852503,MISSOURI,POLK
2000,6.980626036,MISSOURI,POLK
1999,4.427962247,MISSOURI,POLK
1998,5.099055676,MISSOURI,POLK
1997,5.7513334,MISSOURI,POLK
1996,6.89909132,MISSOURI,POLK
1995,4.65375069,MISSOURI,POLK
1994,6.071200362,MISSOURI,POLK
1993,5.193134194,MISSOURI,POLK
1992,7.990402129,MISSOURI,POLK
1991,4.358971334,MISSOURI,POLK
1990,6.146463176,MISSOURI,POLK
1989,5.312300316,MISSOURI,POLK
1988,4.791732517,MISSOURI,POLK
1987,6.497689643,MISSOURI,POLK
1986,4.760373011,MISSOURI,POLK
1985,4.7039259,MISSOURI,POLK
1984,4.735285406,MISSOURI,POLK
1983,2.659286109,MISSOURI,POLK
1982,5.64471108,MISSOURI,POLK
1981,4.823092023,MISSOURI,POLK
1980,1.003504192,MISSOURI,POLK
2012,2.590295196,MISSOURI,PULASKI
2000,4.75410111,MISSOURI,PULASKI
1999,3.738053115,MISSOURI,PULASKI
1998,6.090016065,MISSOURI,PULASKI
1997,5.807780511,MISSOURI,PULASKI
1996,6.855188012,MISSOURI,PULASKI
1995,4.766644912,MISSOURI,PULASKI
1993,5.086511873,MISSOURI,PULASKI
1992,7.68307897,MISSOURI,PULASKI
1991,3.625158894,MISSOURI,PULASKI
1990,5.030064762,MISSOURI,PULASKI
1989,5.268397008,MISSOURI,PULASKI
1988,4.804276319,MISSOURI,PULASKI
1987,6.140191275,MISSOURI,PULASKI
1986,5.01752096,MISSOURI,PULASKI
1985,4.39033084,MISSOURI,PULASKI
1984,4.427962247,MISSOURI,PULASKI
1983,3.374282846,MISSOURI,PULASKI
1982,4.584759777,MISSOURI,PULASKI
1981,5.180590391,MISSOURI,PULASKI
